source,target,position_x,position_y,capacity,travel_time
250480,116419,10.0538760525,56.14815843,9000000.0,0.1
250480,116419,9.987034045,56.07023394,9000000.0,0.1
250480,116419,9.9201920375,55.99230945,9000000.0,0.1
250480,116419,9.85335003,55.91438496000001,9000000.0,0.1
250480,116419,9.7865080225,55.836460470000006,9000000.0,0.1
250480,116419,9.719666015,55.758535980000005,9000000.0,0.1
250480,116419,9.6528240075,55.680611490000004,9000000.0,0.1
250480,116419,9.585982,55.602687,9000000.0,0.1
197591,116125,12.67953423,55.63075055,9000000.0,0.1
197591,116125,12.429718,55.630184,9000000.0,0.1
116410,116404,9.434775,55.51453000000001,9000000.0,0.1
116410,100733,9.434775,55.51453000000001,9000000.0,0.1
116410,100733,9.269394666666667,55.506218000000004,9000000.0,0.1
116410,100733,9.104014333333334,55.497906,9000000.0,0.1
116410,100733,8.938634,55.489594,9000000.0,0.1
116410,100733,8.773253666666665,55.481282,9000000.0,0.1
116410,100733,8.607873333333332,55.47297,9000000.0,0.1
116410,100733,8.442492999999999,55.46465799999999,9000000.0,0.1
116410,116072,9.434775,55.51453000000001,9000000.0,0.1
116410,116072,9.42442642857143,55.42081514285715,9000000.0,0.1
116410,116072,9.414077857142857,55.32710028571429,9000000.0,0.1
116410,116072,9.403729285714286,55.23338542857143,9000000.0,0.1
116410,116072,9.393380714285714,55.139670571428574,9000000.0,0.1
116410,116072,9.383032142857143,55.04595571428572,9000000.0,0.1
116410,116072,9.37268357142857,54.952240857142854,9000000.0,0.1
116410,116072,9.362335,54.858526,9000000.0,0.1
120711,100742,9.965427,57.082557,9000000.0,0.1
120711,100742,10.0805126,57.1529872,9000000.0,0.1
120711,100742,10.195598200000001,57.223417399999995,9000000.0,0.1
120711,100742,10.3106838,57.2938476,9000000.0,0.1
120711,100742,10.4257694,57.364277799999996,9000000.0,0.1
120711,100742,10.540855,57.43470799999999,9000000.0,0.1
120537,116125,12.137326,55.477126,9000000.0,0.1
120537,116125,12.23479,55.528145333333335,9000000.0,0.1
120537,116125,12.332253999999999,55.579164666666664,9000000.0,0.1
120537,116125,12.429718,55.630184,9000000.0,0.1
120537,116122,12.137326,55.477126,9000000.0,0.1
120537,116122,12.231228,55.5451985,9000000.0,0.1
120537,116122,12.32513,55.613271,9000000.0,0.1
120537,116203,12.137326,55.477126,9000000.0,0.1
120537,116203,12.096547857142857,55.389055428571424,9000000.0,0.1
120537,116203,12.055769714285713,55.30098485714286,9000000.0,0.1
120537,116203,12.01499157142857,55.212914285714284,9000000.0,0.1
120537,116203,11.974213428571428,55.12484371428572,9000000.0,0.1
120537,116203,11.933435285714285,55.03677314285714,9000000.0,0.1
120537,116203,11.892657142857141,54.948702571428576,9000000.0,0.1
120537,116203,11.851878999999998,54.860632,9000000.0,0.1
116118,116138,12.457049,55.741171,9000000.0,0.1
116118,116138,12.32485353,55.85277314,9000000.0,0.1
116118,120506,12.457049,55.741171,9000000.0,0.1
116118,120514,12.457049,55.741171,9000000.0,0.1
116118,120514,12.424371,55.64242700000001,9000000.0,0.1
120514,116125,12.424371,55.64242700000001,9000000.0,0.1
120514,120510,12.424371,55.64242700000001,9000000.0,0.1
116125,116122,12.429718,55.630184,9000000.0,0.1
120510,120508,12.33951073,55.63995975,9000000.0,0.1
120510,116122,12.33951073,55.63995975,9000000.0,0.1
120506,106286,12.522173,55.766147,9000000.0,0.1
120506,106286,12.553139,55.85425133333333,9000000.0,0.1
120506,106286,12.584105000000001,55.942355666666664,9000000.0,0.1
120506,106286,12.615071,56.03046,9000000.0,0.1
116419,116406,9.585982,55.602687,9000000.0,0.1
116419,116404,9.585982,55.602687,9000000.0,0.1
116406,116404,9.666452,55.539968,9000000.0,0.1
116203,100722,11.851878999999998,54.860632,9000000.0,0.1
116203,100722,11.7282035,54.80950075,9000000.0,0.1
116203,100722,11.604527999999998,54.7583695,9000000.0,0.1
116203,100722,11.4808525,54.707238249999996,9000000.0,0.1
116203,100722,11.357177,54.65610699999999,9000000.0,0.1
